X,Y,TOWNNAME,LONGITUDE,LATITUDE,ISCENTER,icon_url
14.682881242562,-17.2000441800817,Naulila,14.6830,-17.2000,Subdistrict,./0.png
12.7328820186295,-6.45002348077186,Kelo,12.7330,-6.4500,Subdistrict,./0.png
18.5498895222729,-17.0330460585927,Bondo,18.5500,-17.0330,Subdistrict,./0.png
19.2998912339872,-16.9170462354198,Maue,19.3000,-16.9170,Subdistrict,./0.png
12.6168818658205,-6.15002289422413,Sumba,12.6170,-6.1500,Subdistrict,./0.png
14.1668841995325,-8.65002801228647,Ucua,14.1670,-8.6500,Subdistrict,./0.png
15.3187369519445,-6.88849492756329,Sosso,15.3188,-6.8885,Subdistrict,./0.png
20.1668969103381,-7.33302696906501,Luvua,20.1670,-7.3330,Subdistrict,./0.png
15.3328858658707,-10.5830320964536,Kariango,15.3330,-10.5830,Subdistrict,./0.png
16.9168901004448,-7.23302599382065,Massau,16.9170,-7.2330,Subdistrict,./0.png
16.4845166739002,-9.1960907814837,Mufuma,16.4846,-9.1961,Subdistrict,./0.png
16.6498892996593,-8.21702788993105,Kabombo,16.6500,-8.2170,Subdistrict,./0.png
21.16689726001,-13.06703930524,Luvuei,21.1670,-13.0670,Subdistrict,./0.png
14.3498851234057,-6.51702398090685,Madimba,14.3500,-6.5170,Subdistrict,./0.png
14.6668844318076,-10.8500323601299,Konda,14.6670,-10.8500,Subdistrict,./0.png
16.368882644733,-8.5058483833696,Micanda,16.3690,-8.5058,Subdistrict,./0.png
13.7498816788836,-13.0330360590346,Katengue,13.7500,-13.0330,Subdistrict,./0.png
15.1998843513319,-13.5170376278047,Kusse,15.2000,-13.5170,Subdistrict,./0.png
21.1337739932423,-7.39186731572467,Luachimo,21.1339,-7.3918,Subdistrict,./0.png
14.5498856446019,-5.91702286639113,Mbuela,14.5500,-5.9170,Subdistrict,./0.png
14.8168855898056,-8.2830275021617,Kifafa,14.8170,-8.2830,Subdistrict,./0.png
15.5828869109937,-8.98302908554299,Samba Lukala,15.5830,-8.9830,Subdistrict,./0.png
13.8168837573856,-7.81702632957933,Bela Vista,13.8170,-7.8170,Subdistrict,./0.png
18.4668919646963,-11.6170352904122,Luando,18.4670,-11.6170,Subdistrict,./0.png
18.5328925293322,-10.4500329554687,Xassengue,18.5330,-10.4500,Subdistrict,./0.png
17.5498897107923,-12.4000364931369,Ringoma,17.5500,-12.4000,Subdistrict,./0.png
17.6998898992327,-12.7000371476605,Umpulo,17.7000,-12.7000,Subdistrict,./0.png
15.1328822411129,-17.0830442296418,Ombala yo Mungu,15.1330,-17.0830,Subdistrict,./0.png
14.1328836226979,-10.1830309031153,Mumbondo,14.1330,-10.1830,Subdistrict,./0.png
13.6998804669475,-15.1830399642834,Chibia,13.7000,-15.1830,Subdistrict,./0.png
13.829883378105,-9.165028881352,Kakulo-Kahango,13.8300,-9.1650,Subdistrict,./0.png
13.9168796093204,-17.317043935376,Chitado,13.9170,-17.3170,Subdistrict,./0.png
13.3668796247396,-15.5000403576653,Cainde,13.3670,-15.5000,Subdistrict,./0.png
17.3865993631942,-9.73069312852255,Moma,17.3867,-9.7307,Subdistrict,./0.png
14.9168861627864,-6.85002475700093,Lemboa,14.9170,-6.8500,Subdistrict,./0.png
13.9498818165725,-13.5670371357354,Chongoroi,13.9500,-13.5670,Subdistrict,./0.png
20.0328941463509,-14.4330416294271,Kangumbe,20.0330,-14.4330,Subdistrict,./0.png
17.299888511525,-13.9000393284347,Mumbu,17.3000,-13.9000,Subdistrict,./0.png
16.1328863706438,-13.2830376070805,Hungulo,16.1330,-13.2830,Subdistrict,./0.png
13.9828811517263,-14.9670397200908,Kapunda Kavilongo,13.9830,-14.9670,Subdistrict,./0.png
15.4668873940854,-6.23302367635119,Beu,15.4670,-6.2330,Subdistrict,./0.png
20.7998960793432,-13.9170409118953,Sessa,20.8000,-13.9170,Subdistrict,./0.png
14.4828835701049,-12.0670345837225,Chila,14.4830,-12.0670,Subdistrict,./0.png
13.0828796323597,-14.4830383770228,Kaitou,13.0830,-14.4830,Subdistrict,./0.png
14.1498830152798,-11.8170339769555,Gungo,14.1500,-11.8170,Subdistrict,./0.png
14.6668849039377,-9.53302985339163,Danje - ia - Menha,14.6670,-9.5330,Subdistrict,./0.png
16.8277299155805,-13.0529924689424,Kachingues,16.8278,-13.0530,Subdistrict,./0.png
16.4328870744202,-13.100037387752,Chinhama,16.4330,-13.1000,Subdistrict,./0.png
21.5498997203089,-8.16702907485945,Luia,21.5500,-8.1670,Subdistrict,./0.png
